meal_id,user_id,meal_type,meal_time,carbs (g),protein (g),fat (g),fiber (g),sugar (g)
U12_D27_Snack,12,Snack,21:30:00,75.38083703496147,29.156267795436822,21.875547561250702,13.996901391601572,7.4550250079498515
U12_D28_Breakfast,12,Breakfast,08:30:00,91.49817387388057,27.819482645893473,10.640838115607751,10.827704469275357,21.875788339614324
U12_D28_Lunch,12,Lunch,13:00:00,96.5048416091079,15.894512398331228,16.204659752787677,12.036169800378074,14.683783147629216
U12_D28_Dinner,12,Dinner,19:30:00,67.85395200264699,30.272674426432904,17.141067616093597,7.910404566789088,18.136898373925355
U12_D28_Snack,12,Snack,16:00:00,21.70154723780252,,16.937600125028677,3.0287746248677347,20.215827982375036
U12_D29_Breakfast,12,Breakfast,08:00:00,21.378642917889856,34.979469222024186,14.63095587629519,4.257351423015464,21.421365263949113
U12_D29_Lunch,12,Lunch,17:00:00,87.7444450102349,22.672777829132944,7.413257083922929,3.045447899912771,28.123999200828827
U12_D29_Dinner,12,Dinner,20:00:00,45.709652606888525,19.681555127463035,5.604324381684451,12.487143929142473,28.923049646333048
U12_D29_Snack,12,Snack,16:00:00,86.89547450431617,17.08598693766747,13.191173019116269,6.355490928456202,12.346313079516083
U13_D0_Breakfast,13,Breakfast,08:00:00,62.434717447112504,21.442649883945272,9.336818905456102,3.438529857515271,
U13_D0_Lunch,13,Lunch,13:00:00,82.85538735515836,,24.826879415252243,10.412404452915743,17.14492096776545
U13_D0_Dinner,13,Dinner,23:30:00,40.40875649506725,29.95054725638177,10.013161797537986,13.326893273995484,20.559325857557713
U13_D0_Snack,13,Snack,22:45:00,81.60666486495543,28.19312531723824,24.934581346583613,7.679038324334056,21.368740132301316
U13_D1_Breakfast,13,Breakfast,09:00:00,22.807335456980216,20.80196643667406,22.118647403184227,14.111481607974332,14.278228073342214
U13_D1_Lunch,13,Lunch,17:00:00,52.42140005353114,26.162680510825194,9.103208665099272,13.96808009035549,15.722425889250797
U13_D1_Dinner,13,Dinner,23:30:00,34.71180562250966,17.38267220653608,20.435319131793978,11.938888660534053,18.81746340375352
U13_D1_Snack,13,Snack,16:00:00,68.72722997587033,16.682734502290597,14.1403893192034,8.071354620682833,6.79691916424202
U13_D2_Breakfast,13,Breakfast,07:30:00,89.21328839712157,26.1884387424058,17.475010692404773,5.427735150381254,19.27678357749856
U13_D2_Lunch,13,Lunch,12:30:00,32.19709225779843,16.521108858804837,5.63290651247743,6.2495583432085455,27.29395926527164
U13_D2_Dinner,13,Dinner,20:00:00,90.36773779999317,38.80125185072428,20.682358691743207,8.440170034368808,5.43381013006292
U13_D2_Snack,13,Snack,21:30:00,60.41793569680901,23.92427294174584,19.173179380553552,7.9317566672206485,10.433293673856415
U13_D3_Breakfast,13,Breakfast,03:00:00,70.19885121481634,11.16148677244054,22.970831597943786,7.894585764583502,5.474530692442462
U13_D3_Lunch,13,Lunch,13:00:00,89.54702819215757,15.757808183754847,22.98853168141595,12.88214260432557,27.19713267703733
U13_D3_Dinner,13,Dinner,20:30:00,99.94265734006055,25.899354906044675,12.726214391494622,12.847427377525493,5.357893531305151
U13_D3_Snack,13,Snack,21:30:00,73.46171671243573,21.739705830398563,6.724463788397809,5.504789206403842,
U13_D4_Breakfast,13,Breakfast,07:30:00,38.31205109556383,32.496250588841235,10.99749283592368,12.151217483267843,17.36855627622029
U13_D4_Lunch,13,Lunch,13:30:00,76.74242019607196,22.004809866285257,24.18136317220712,13.458911526644359,7.6815205019899535
U13_D4_Dinner,13,Dinner,20:00:00,78.71857731580862,23.967969713643605,16.128564847296694,7.903477829846443,17.646690053721944
U13_D4_Snack,13,Snack,22:45:00,97.81122028413799,22.04729021744813,17.85339144013709,12.946120469141519,15.476360564802242
U13_D5_Breakfast,13,Breakfast,08:00:00,75.47821691737596,26.580861768087846,18.82832312350797,3.4855881424706427,11.557190537988077
U13_D5_Lunch,13,Lunch,13:00:00,22.1139499175398,36.47320748245237,21.152379286678205,4.464231910855736,11.435135132067433
U13_D5_Dinner,13,Dinner,23:30:00,35.65645658639351,17.3849525767716,14.643843978590905,5.53139134357821,5.37095126533693
U13_D5_Snack,13,Snack,16:00:00,41.85844647224987,27.949238332624702,17.7512255096524,11.754235554919392,14.928164017666091
U13_D6_Breakfast,13,Breakfast,08:30:00,86.72867722353476,30.446066676202697,13.710505515795806,5.844022745230221,22.99772690160697
U13_D6_Lunch,13,Lunch,12:30:00,82.23153898407276,32.309733643459765,9.762644813875212,6.213123517968993,
U13_D6_Dinner,13,Dinner,20:30:00,61.54487805030647,38.88413021407584,24.126320349065352,4.272939030350026,21.907698985098012
U13_D6_Snack,13,Snack,22:45:00,86.51745170245357,37.32716863460087,14.172425124358728,13.685617012336994,23.994317656530175
U13_D7_Breakfast,13,Breakfast,08:30:00,68.77577345230901,39.26915606520276,7.07363204386297,14.240497765419546,16.27958219488459
U13_D7_Lunch,13,Lunch,13:00:00,58.29758535581029,38.037175441753575,11.609120826691669,7.44369838627622,20.04930560459515
U13_D7_Dinner,13,Dinner,19:30:00,94.12649208096357,14.827058584649313,19.06901403922989,9.877831374785243,16.725763428647355
U13_D7_Snack,13,Snack,18:00:00,78.86665646878816,39.77779216509547,8.854833308434491,5.858230313066706,18.249002571991685
U13_D8_Breakfast,13,Breakfast,08:00:00,87.31062117896786,10.395695649446077,9.249580474265102,11.480428481613304,6.816409794688107
U13_D8_Lunch,13,Lunch,14:00:00,,30.318032534843823,16.212274957516097,14.175109981016277,5.028135832069556
U13_D8_Dinner,13,Dinner,19:00:00,69.99752399738169,10.025218389280846,17.248306693815046,8.055812153466423,
U13_D8_Snack,13,Snack,16:00:00,,34.346926536643295,16.192236304737207,12.477068297720322,28.473736830341497
U13_D9_Breakfast,13,Breakfast,03:00:00,,17.381806692493953,7.454015133190426,13.945049393010354,23.716721825143658
U13_D9_Lunch,13,Lunch,12:30:00,69.37826580378237,18.75858045461907,16.054694055691158,,10.129078290726982
U13_D9_Dinner,13,Dinner,20:00:00,31.833639614008902,23.509592129651782,24.440859391467264,3.1420952766382326,25.048344321497805
U13_D9_Snack,13,Snack,18:00:00,30.79853430126149,10.844090324143185,7.012404826468552,4.859361747003293,5.0644223936866615
U13_D10_Breakfast,13,Breakfast,08:30:00,80.88664038320391,22.589544872835084,12.17025229332426,4.806986583213856,
U13_D10_Lunch,13,Lunch,17:00:00,31.911348168315286,,6.913464129083497,13.239042144095896,27.1178534934828
U13_D10_Dinner,13,Dinner,20:30:00,70.4967712965603,21.922912358233376,10.833027938781989,8.008592772877723,25.08595693101122
U13_D10_Snack,13,Snack,21:30:00,56.26609158602376,12.176867845553394,8.927198200881886,,16.81187750878015
U13_D11_Breakfast,13,Breakfast,03:00:00,93.32086488079675,23.140721596306467,12.024804131548866,14.952096404905188,5.631942171479813
U13_D11_Lunch,13,Lunch,17:00:00,89.35378583782067,22.45745099307618,16.93099463067703,5.867990500396347,8.730474565797994
U13_D11_Dinner,13,Dinner,20:00:00,94.60596482170823,28.851368083395222,6.60605978437191,4.249225578249199,9.263416576624191
U13_D11_Snack,13,Snack,18:00:00,67.81523888718306,,11.420418109970022,,20.018401809041187
U13_D12_Breakfast,13,Breakfast,08:30:00,57.189684103690006,39.64759545322151,5.701801207348276,12.619408278303045,10.464695235747488
U13_D12_Lunch,13,Lunch,12:30:00,96.76830196659358,20.28574828642553,21.00978945940723,5.517375623794254,18.40017915044182
U13_D12_Dinner,13,Dinner,20:30:00,44.624008944993264,17.682754071372205,11.522890424199126,12.426430603639457,23.287277233631695
U13_D12_Snack,13,Snack,22:45:00,75.16591678785532,28.519273106668276,18.151967826584592,11.874174715200217,10.887039151770745
U13_D13_Breakfast,13,Breakfast,09:00:00,53.95207264710828,22.58158062185982,17.505495308916437,6.084858299464711,12.710229257128457
U13_D13_Lunch,13,Lunch,12:30:00,28.972153843396757,28.84727632512053,23.577871778805914,6.401434351215814,15.15255268890056
U13_D13_Dinner,13,Dinner,19:00:00,48.370977785925135,11.172080270570328,19.681952597458697,12.5338570171162,25.376295587179293
U13_D13_Snack,13,Snack,18:00:00,29.00834790341183,12.199026345682826,12.815483216253426,14.663199884745481,29.18129752120185
U13_D14_Breakfast,13,Breakfast,03:00:00,97.78764490047847,27.841167052293986,24.49967824010002,9.422915054040358,16.55137578712685
U13_D14_Lunch,13,Lunch,14:00:00,41.072724886779156,23.90837706297063,13.09338777732848,7.0868268725413195,16.358705963025294
U13_D14_Dinner,13,Dinner,19:30:00,21.153793649169394,16.455378439020187,7.453837191171071,12.36197558482264,13.7761461488296
U13_D14_Snack,13,Snack,21:30:00,73.49160643754183,12.261613252376817,22.863773121595734,13.28228601525683,13.94512763230561
U13_D15_Breakfast,13,Breakfast,08:30:00,44.07442735026888,15.317301677620858,23.41227509390788,,5.73067060595165
U13_D15_Lunch,13,Lunch,13:00:00,34.694956287197314,31.698893860265823,8.760830703540428,,21.011051774633682
U13_D15_Dinner,13,Dinner,20:30:00,83.8219162551356,34.55900157294758,10.285083497135686,14.139201306368674,16.893805022165026
U13_D15_Snack,13,Snack,10:00:00,78.83839384188718,24.711819817277494,19.41798658599736,6.325782146221668,6.2935698000702045
U13_D16_Breakfast,13,Breakfast,08:30:00,65.12329546922768,34.997372381266985,18.51109834827786,8.47348979341204,6.569430594097101
U13_D16_Lunch,13,Lunch,13:30:00,29.233785587377483,37.30479270135538,7.866891653507975,3.8785479071649203,14.272014748851385
U13_D16_Dinner,13,Dinner,19:30:00,64.12939746478517,19.04100762004073,18.886637311878545,7.4479132162124255,13.785496036494903
U13_D16_Snack,13,Snack,21:30:00,30.49383876573806,24.39485330768911,12.710343592355475,7.696843653766276,20.203707151499298
U13_D17_Breakfast,13,Breakfast,08:00:00,72.91835605686772,19.01464522403925,24.309819616690852,12.365108837365888,29.833637952260517
U13_D17_Lunch,13,Lunch,17:00:00,23.831339457578036,22.51459768190622,16.392766817830925,11.4815084699145,27.587541667832493
U13_D17_Dinner,13,Dinner,19:00:00,86.61307854426607,26.094041511980954,13.682841567727914,5.299550398065843,17.85271553312191
U13_D17_Snack,13,Snack,18:00:00,73.42923773174884,26.26020593499509,10.197053634754985,9.13088521037856,12.172925700353137
U13_D18_Breakfast,13,Breakfast,03:00:00,68.54629924556683,11.882946375192002,7.760267879658674,3.086976856340102,16.139793535917867
U13_D18_Lunch,13,Lunch,14:00:00,,21.772179112865004,23.152935801538863,10.972213411857748,27.972896946642045
U13_D18_Dinner,13,Dinner,20:30:00,52.819427318910215,17.886740500908605,9.303365033228172,5.899000052661155,29.098352226865064
U13_D18_Snack,13,Snack,10:00:00,56.832555396234255,19.695594748050894,19.92916327271901,14.720888871220913,17.074174273795
U13_D19_Breakfast,13,Breakfast,07:30:00,36.883350592174736,24.883265746347128,16.566135517473764,6.187894224699265,10.750346290295871
U13_D19_Lunch,13,Lunch,13:00:00,94.80633994479712,20.47107184791122,22.328434345554502,,17.34177929835316
U13_D19_Dinner,13,Dinner,19:30:00,92.86322244424007,19.625273620684084,14.630818581904023,11.183243535157088,27.164188876518242
U13_D19_Snack,13,Snack,10:00:00,36.70129394803404,34.20896369836279,5.208675256561069,14.455787213923763,
U13_D20_Breakfast,13,Breakfast,08:00:00,35.52197705909726,26.444941166479456,20.225614571225634,12.66499113162715,5.781688307899792
U13_D20_Lunch,13,Lunch,14:00:00,70.84928070049651,17.097700812648284,23.859797123294268,13.356817724361598,6.768502918988224
U13_D20_Dinner,13,Dinner,19:30:00,88.34461349103466,16.689311266008918,10.451939273492364,12.339273234340446,8.084694878256789
U13_D20_Snack,13,Snack,16:00:00,36.00007577896904,35.36017980302212,22.460349405954688,7.041920692072479,12.111440929107562
U13_D21_Breakfast,13,Breakfast,07:30:00,49.78334882026758,15.08448399747224,21.5155542658428,5.7836940803981145,13.88080690435434
U13_D21_Lunch,13,Lunch,17:00:00,88.09101473155228,34.46705200280629,8.515418097330489,7.242945099141739,17.787773819258028
U13_D21_Dinner,13,Dinner,19:30:00,79.16594140337399,28.181515461121634,7.244525233830554,3.334852520508764,28.404335728550574
U13_D21_Snack,13,Snack,10:00:00,69.61478799115363,14.658027352877532,21.038634703929834,9.030525073530633,14.87573054219803
U13_D22_Breakfast,13,Breakfast,09:00:00,29.605727538857593,34.893004584150404,5.819924918396307,,11.328314248033706
U13_D22_Lunch,13,Lunch,14:00:00,25.810232692540538,12.615352847221772,11.482019104588431,13.00924988449336,28.3428330091776
U13_D22_Dinner,13,Dinner,19:30:00,28.971649327199238,17.20764215716494,10.487563455035753,8.497825695214729,25.266835777702138
U13_D22_Snack,13,Snack,16:00:00,44.97432608778168,14.824809904464702,9.255384579767776,13.32952324841821,25.780854259935538
U13_D23_Breakfast,13,Breakfast,07:30:00,32.93140104183596,36.96083701386106,20.434868711218744,12.660195379542623,15.433402081525228
U13_D23_Lunch,13,Lunch,13:00:00,23.643103514011294,34.814950075775045,24.576772412519453,14.805403358791501,19.43940963853108
U13_D23_Dinner,13,Dinner,20:00:00,82.03105037926417,20.81339803070721,14.767141187533518,4.500414719147917,19.151960700555957
U13_D23_Snack,13,Snack,22:45:00,92.9167997958148,21.75487193800923,19.072750498707574,11.684351724817258,10.967233664299066
U13_D24_Breakfast,13,Breakfast,07:30:00,34.01623457177148,13.194210231233733,7.7544489355159385,3.908771613741865,8.231791644079475
U13_D24_Lunch,13,Lunch,17:00:00,75.97923252014468,15.882443732393478,17.637536951933484,9.40853282157714,26.93156814236913
U13_D24_Dinner,13,Dinner,19:00:00,,35.45184944673642,7.5538696563972785,9.166587011125172,12.926126794738394
U13_D24_Snack,13,Snack,22:45:00,54.14453435509529,16.876008940911547,5.053446848499674,9.912277361784184,6.83296994974522
U13_D25_Breakfast,13,Breakfast,08:30:00,89.75658601042194,13.052639816938404,20.19940964589543,5.69259169344059,7.66624588088604
U13_D25_Lunch,13,Lunch,13:00:00,87.91572172924,34.1003289920516,12.678111364766693,12.771260020231397,19.280850311531786
U13_D25_Dinner,13,Dinner,23:30:00,21.93095807231898,32.49463037916328,20.701705752804067,10.691257400914983,12.769773330467878
U13_D25_Snack,13,Snack,22:45:00,47.535354528688565,15.56533202609751,14.098135370755923,11.739590204049339,6.62993404739096
U13_D26_Breakfast,13,Breakfast,03:00:00,82.24781590416885,15.028573096990876,15.875266897543144,3.467839482941951,27.437225917182467
U13_D26_Lunch,13,Lunch,12:30:00,99.2559619784399,14.207639004912041,18.214184880858443,,10.771524731049396
U13_D26_Dinner,13,Dinner,20:00:00,75.97759385366177,31.028310151922597,17.1407629352967,4.578039655260113,24.39957765127086
U13_D26_Snack,13,Snack,21:30:00,89.19273780820114,25.989372062372233,22.684761307527758,11.815420571712416,26.157614289098838
U13_D27_Breakfast,13,Breakfast,08:00:00,61.68104790030664,21.20558631877671,6.566111568416977,4.977071412166451,
U13_D27_Lunch,13,Lunch,13:30:00,,28.976993865384415,15.126698301528439,8.408240518993466,24.68544557927226
U13_D27_Dinner,13,Dinner,23:30:00,91.86622138554226,12.723513423269326,23.96706727502974,4.706308780786395,8.68035024501641
U13_D27_Snack,13,Snack,21:30:00,66.07974589503883,38.95332212253777,5.694561221262595,5.572431464553164,10.490659787136995
U13_D28_Breakfast,13,Breakfast,08:00:00,57.2780324423879,18.20963597351232,17.500757002664468,,17.204444807968148
U13_D28_Lunch,13,Lunch,12:30:00,68.94215790165411,34.33983419589019,17.140548554640237,10.122081399186497,17.278652566945695
U13_D28_Dinner,13,Dinner,20:30:00,49.63419947264781,26.894503860931458,20.957252251376925,4.306627209031367,23.30184517405133
U13_D28_Snack,13,Snack,16:00:00,20.281071800859962,16.97977328670948,7.353858927733334,13.730189267570484,8.597494235570394
U13_D29_Breakfast,13,Breakfast,07:30:00,95.57761224182207,17.92592538915697,21.035778011736728,8.742196100687837,20.191168022100968
U13_D29_Lunch,13,Lunch,13:00:00,58.769614575649776,28.275377675278605,14.830890264878573,6.341203377381217,6.69381712822545
U13_D29_Dinner,13,Dinner,20:00:00,49.35107433914542,18.708306556711893,14.547271980709278,7.340839853417258,21.313785657812144
U13_D29_Snack,13,Snack,18:00:00,79.46511865449321,38.17890675389824,14.019484686221336,9.93627852080217,17.481651862651916
U14_D0_Breakfast,14,Breakfast,07:30:00,27.87841333566658,36.26630125001903,9.1069569133038,11.256572246578123,16.116838811179456
U14_D0_Lunch,14,Lunch,17:00:00,54.096308207170395,29.55580752418966,10.114338537705956,9.963324604062146,12.957675813699176
U14_D0_Dinner,14,Dinner,23:30:00,31.84302177936616,19.985345618452754,24.230346818593212,13.201073958494613,27.631378704670883
U14_D0_Snack,14,Snack,22:45:00,78.34770336273459,16.093040369094147,6.25456310531052,12.190426871870725,15.09556317210379
U14_D1_Breakfast,14,Breakfast,08:30:00,39.651486030763515,12.975056302813037,17.435123834854455,12.581131036989882,28.532455541317653
U14_D1_Lunch,14,Lunch,13:30:00,64.27387673726254,21.95428912528442,24.21697299634004,8.086561687584954,23.127848121368046
U14_D1_Dinner,14,Dinner,20:30:00,81.31269717586227,25.797302142337017,21.30184550755105,13.871463577180085,8.921769761413618
U14_D1_Snack,14,Snack,10:00:00,44.261155272244714,27.307444339376413,20.24802839450782,4.036702527114871,28.782015510217256
U14_D2_Breakfast,14,Breakfast,07:30:00,89.66598814003,33.76541730452951,10.675241883669626,12.178065123502485,8.75177966074325
U14_D2_Lunch,14,Lunch,13:30:00,90.89936363749828,34.04734410418348,24.658237783457942,4.18157535743528,12.415374879180836
U14_D2_Dinner,14,Dinner,19:30:00,70.88146476100654,26.847576485819655,5.766245953100837,7.001461290896142,15.9114722997494
U14_D2_Snack,14,Snack,18:00:00,26.866792460228,39.80033374477698,10.364997809664015,14.170436521739063,13.660296878745893
U14_D3_Breakfast,14,Breakfast,07:30:00,74.76101483010264,14.598956398310495,18.90880990634975,11.260765924311787,12.775659032099462
U14_D3_Lunch,14,Lunch,13:30:00,45.723053033666964,34.60385784204723,15.345477944801436,14.75124833722767,20.019295028974305
U14_D3_Dinner,14,Dinner,19:00:00,85.64672622102687,37.47060457597272,10.065390824636955,8.588164765809294,26.98597465490827
U14_D3_Snack,14,Snack,16:00:00,76.61131266839337,13.625660948750134,6.222564677105115,7.922243895248066,8.015142275474803
U14_D4_Breakfast,14,Breakfast,08:30:00,97.42531158330978,28.083443479484348,8.918867600341752,,12.00986237667243
U14_D4_Lunch,14,Lunch,13:00:00,24.518895835765882,26.78022087287128,12.425573525506113,3.1233740106608083,16.27760300193651
U14_D4_Dinner,14,Dinner,23:30:00,87.62954494456368,27.837656704395116,14.045906205638993,14.051940438797912,17.306577279053965
U14_D4_Snack,14,Snack,21:30:00,99.60569690492463,33.85724780493443,5.887695676205467,10.944391471934248,6.648195145397516
U14_D5_Breakfast,14,Breakfast,03:00:00,74.06703527839252,12.35421110530099,23.458326207227092,,28.934845177284984
U14_D5_Lunch,14,Lunch,17:00:00,66.49118941251817,30.789934685562542,22.73383637995558,5.659693895381313,5.430395271429415
U14_D5_Dinner,14,Dinner,20:00:00,35.244080059632985,15.404825925539098,17.995553861043437,13.98825739470072,23.44854666764019
U14_D5_Snack,14,Snack,16:00:00,95.52094082559877,10.035128904174242,10.375781052314075,4.61611660030369,15.670303331525096
U14_D6_Breakfast,14,Breakfast,08:00:00,85.56546370098916,34.67719140104191,7.816362251041173,7.150581865503012,10.253399145020682
U14_D6_Lunch,14,Lunch,13:30:00,36.01586295329398,29.257383898652915,16.432695375714072,13.214949845600998,22.854668263537135
U14_D6_Dinner,14,Dinner,19:30:00,97.38758874302151,33.74523487524807,11.106713271655265,7.382352004487475,25.48272081133888
U14_D6_Snack,14,Snack,21:30:00,77.84342329086101,26.67932083129741,14.961451543246525,,15.708979341768249
U14_D7_Breakfast,14,Breakfast,08:00:00,74.64422966205723,11.585565688153203,16.804277840688933,12.586142628143369,9.44261716611517
U14_D7_Lunch,14,Lunch,13:00:00,31.875665392957984,33.94649096309157,7.512140486352834,5.578064266590365,19.497940876683128
U14_D7_Dinner,14,Dinner,19:30:00,49.755397206273805,33.61222833561936,7.608082998290295,5.371871471911817,7.767528763339522
U14_D7_Snack,14,Snack,18:00:00,90.34617610246175,21.062083385363373,24.428143632512032,12.482747901716149,17.2913113910962
U14_D8_Breakfast,14,Breakfast,08:30:00,87.4009215093591,36.39956222211445,17.497209897123355,4.916950581150663,22.08744544834422
U14_D8_Lunch,14,Lunch,13:00:00,,28.582078434348762,15.066700918387202,13.385938588484358,13.53965030471845
U14_D8_Dinner,14,Dinner,20:00:00,48.04136548941489,26.626645007699913,5.462083378721509,10.026809360311397,13.898592654198008
U14_D8_Snack,14,Snack,18:00:00,47.77245779883697,20.054923972349556,10.709404441739965,13.690623416633251,23.530959314329124
U14_D9_Breakfast,14,Breakfast,03:00:00,38.63508186170581,31.472267538345708,14.453537113758948,9.828132884153836,9.352712102470882
U14_D9_Lunch,14,Lunch,13:30:00,54.592025266163716,,8.917348885000058,9.942124366615875,21.735756628816954
U14_D9_Dinner,14,Dinner,20:00:00,38.69703370387082,26.106684870884344,14.48468868626982,4.957041589946544,11.078226215739713
U14_D9_Snack,14,Snack,10:00:00,62.526975805065,12.564942937420236,5.716574308698288,13.363987824815286,7.471046431944545
U14_D10_Breakfast,14,Breakfast,09:00:00,51.22244898878889,35.89406172411701,21.118958189273982,3.746530598643769,8.06094229091259
U14_D10_Lunch,14,Lunch,13:30:00,66.42185469393584,16.474244842253604,5.037895192084765,8.934022234075513,24.796377398604285
U14_D10_Dinner,14,Dinner,20:00:00,45.32830790505673,33.37785780093829,19.209078721909698,9.869841590068367,10.32274826782777
U14_D10_Snack,14,Snack,10:00:00,55.94391970343353,12.123669220987098,11.203082475589978,3.8907374000187644,25.14718073630889
U14_D11_Breakfast,14,Breakfast,08:00:00,41.538794960408616,27.742530483541707,5.368276465341218,6.38798038031355,19.09723974672711
U14_D11_Lunch,14,Lunch,13:30:00,,34.64506020263087,19.81955124044807,12.080904004319953,20.574025806648436
U14_D11_Dinner,14,Dinner,19:00:00,53.70459945016382,21.08498257919298,6.491465183867295,3.0933698106527596,24.459473904156955
U14_D11_Snack,14,Snack,18:00:00,60.6676005920249,31.070310901659248,9.838110909647105,11.815838283783505,17.700239652296688
U14_D12_Breakfast,14,Breakfast,07:30:00,44.327867555965376,37.21298868621716,21.3363127198759,10.02486666054743,22.606041254331657
U14_D12_Lunch,14,Lunch,14:00:00,48.90449910390441,27.48453657516012,21.777683350719144,12.766771710801324,13.910133786935393
U14_D12_Dinner,14,Dinner,23:30:00,99.35578051707319,37.06890821593109,18.710013267303275,,16.68372937631289
U14_D12_Snack,14,Snack,16:00:00,40.00752899337822,20.66652093382911,13.355526596775682,12.420333813988385,22.882962502901403
U14_D13_Breakfast,14,Breakfast,07:30:00,56.720777740555064,37.48942453796824,24.743393235248245,11.59994609389862,10.504718162974957
U14_D13_Lunch,14,Lunch,17:00:00,97.38229421633054,37.902461377563206,18.900181588284287,5.316035446278199,22.27287144080737
U14_D13_Dinner,14,Dinner,20:00:00,47.004398706457955,10.217270075208763,22.66157186889721,7.248811432910781,5.967039188523536
U14_D13_Snack,14,Snack,18:00:00,29.03895874113152,38.04656276675628,10.791745566928947,3.5864898137026784,25.538311561625022
U14_D14_Breakfast,14,Breakfast,08:00:00,48.89558539550079,17.455550648768938,15.645485302286113,10.727515850621234,5.812150209346524
U14_D14_Lunch,14,Lunch,17:00:00,96.55783959745827,12.024756478844756,10.1002220450117,9.460712030887152,26.5276524617666
U14_D14_Dinner,14,Dinner,23:30:00,78.45571816637303,27.98721015039042,12.007973805639395,4.426461415378911,10.305956043542212
U14_D14_Snack,14,Snack,10:00:00,99.33086651528238,13.707967342249267,21.531286495679595,4.952080218516017,
U14_D15_Breakfast,14,Breakfast,03:00:00,87.27938953657637,37.18580096640079,24.665357671293734,9.163277292637218,18.127242292432413
U14_D15_Lunch,14,Lunch,12:30:00,96.55921457801324,27.360541387462042,23.212267085219523,6.482494346899459,17.069990280163353
U14_D15_Dinner,14,Dinner,23:30:00,26.818843821076914,22.23954652381353,16.220591456649803,3.085977255792412,28.880657912578776
U14_D15_Snack,14,Snack,21:30:00,91.36616863457837,37.24988106288002,10.847951185056086,6.874100171412579,10.30863562420092
U14_D16_Breakfast,14,Breakfast,07:30:00,43.06568670945356,11.296904315706998,17.382508833374843,9.453305315291313,22.0431104422895
U14_D16_Lunch,14,Lunch,13:30:00,92.54329442641445,12.005047819034484,22.937949713609648,10.653512351979407,7.436154826377665
U14_D16_Dinner,14,Dinner,20:30:00,39.20757026020168,34.840373859211155,19.28576230964493,13.750092491432113,23.246516242264306
U14_D16_Snack,14,Snack,22:45:00,95.74408392186011,30.26445507236153,16.371088304533775,10.261605565627304,6.371875307404061
U14_D17_Breakfast,14,Breakfast,08:00:00,66.24597046837816,22.76284358682659,14.332631834294453,8.82369089126457,25.840443312655445
U14_D17_Lunch,14,Lunch,12:30:00,91.30274461338844,29.414751825202302,24.931424443485753,3.0386334781681414,
U14_D17_Dinner,14,Dinner,20:00:00,20.2121218660319,29.27793611863864,16.954080883604163,14.796839754479791,27.80912783602575
U14_D17_Snack,14,Snack,18:00:00,22.71547189247805,32.13900315514525,14.826560228408114,13.195297751286493,12.529040977367572
U14_D18_Breakfast,14,Breakfast,09:00:00,26.737321697986232,13.827421373043016,20.706548425756836,7.3145011785842176,7.0972887427815055
U14_D18_Lunch,14,Lunch,14:00:00,94.96988895063785,15.929746510828236,5.9906706128199305,12.11739598982598,22.43111343620737
U14_D18_Dinner,14,Dinner,19:30:00,63.09241398358275,,21.72079406201981,3.484636063795823,10.182732507974272
U14_D18_Snack,14,Snack,16:00:00,71.06318957170764,31.98709052857284,13.57220681783949,14.175802305952592,25.729073700179082
U14_D19_Breakfast,14,Breakfast,08:30:00,36.427066205763,31.131467806048335,15.7711025773442,6.476515369756028,21.486509306574
U14_D19_Lunch,14,Lunch,14:00:00,81.1212912697836,15.904464824575392,10.878573232172615,10.507662061046979,7.248827000028314
U14_D19_Dinner,14,Dinner,23:30:00,96.45190483669532,29.096630024111516,8.307573177517341,8.567640056614257,5.312222565780839
U14_D19_Snack,14,Snack,21:30:00,90.41043029022934,22.55065231782616,22.60540250323623,4.437865594188041,15.840011593058085
U14_D20_Breakfast,14,Breakfast,09:00:00,43.532004918967964,38.97938557857821,19.9939238480993,7.850499263918153,29.41838726435625
U14_D20_Lunch,14,Lunch,14:00:00,,30.4112202029571,9.375996773571462,8.205067140738741,20.870744775535243
U14_D20_Dinner,14,Dinner,23:30:00,50.311367080363,18.49498022439961,6.491857386452436,5.718397358367116,23.804077252034354
U14_D20_Snack,14,Snack,10:00:00,34.96185865758777,21.93641776029775,10.851355391595423,8.748110933371137,12.345548769357759
U14_D21_Breakfast,14,Breakfast,08:00:00,81.86691854755922,14.989251373559828,22.99560480771657,12.870689267258443,8.610423673297328
U14_D21_Lunch,14,Lunch,14:00:00,42.919337807266174,35.14119021764314,14.049328379663603,10.603848019087327,21.09502458269261
U14_D21_Dinner,14,Dinner,19:30:00,88.0087362159222,,22.642652997209755,13.558937046942441,15.504648047174022
U14_D21_Snack,14,Snack,21:30:00,34.61784769220994,11.822326643715261,23.554924721687367,3.9633192869404352,8.923289700159016
U14_D22_Breakfast,14,Breakfast,08:00:00,80.16478836230364,12.803568985208774,23.534469623609194,,22.263628301119937
U14_D22_Lunch,14,Lunch,13:00:00,87.1150991760325,12.40537170061295,13.582773962562165,14.551252521355433,11.541337853372939
U14_D22_Dinner,14,Dinner,23:30:00,20.29201991275535,29.996769678731553,15.398666617941053,9.9638005719231,10.168701563979997
U14_D22_Snack,14,Snack,22:45:00,73.8240863712677,15.919793907329025,18.989447813307677,11.968280871823646,27.957482201848954
U14_D23_Breakfast,14,Breakfast,08:00:00,46.44358231619729,25.175530983301663,12.403947308000607,4.9647598619296325,28.564627063102588
